TestTime,Result,Cooked,PeakdB,CookedVPtime,RefVPTime,CookedTime/RefTime*100%,VPList,CookedTime,RefTime,Cooked/RefTime*100%,VRRestult,CookVLen,RefVLen,,,
2018-05-21-19-39-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_19_39_00\capaec24.pcm,-6,12983,12036,107.8680625,[(418194 42 -45) (441468 573 -8) (517939 74 -38) (562186 13 -49) (584410 694 -10) (675355 645 -12) (760324 102 -39) (787761 387 -6) (830413 32 -34) (873895 27 -44) (907770 384 -10) (997846 7 -49) (1049108 137 -18) (1078048 7 -48) (1144577 271 -11) (1224989 535 -8) (1312306 59 -41) (1344729 131 -35) (1400447 1 -48) (1417873 2411 -7) (1559512 2202 -6) (1704176 1885 -6) (1816584 2364 -6)],9562,8576,111.4972015,能行一行晕老行那我的心你要的好不行一种爱好也许是我想占你这么大的眼睛,34,52,,,
2018-05-21-19-40-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_19_40_00\capaec25.pcm,-6,12741,12036,105.8574277,[(417941 48 -47) (440759 578 -8) (517202 68 -37) (584403 668 -9) (674505 440 -15) (760131 66 -45) (787590 396 -6) (816990 0 -47) (829876 21 -42) (873304 28 -42) (908443 404 -11) (1049143 134 -17) (1066783 0 -49) (1144053 263 -10) (1224091 552 -8) (1313521 5 -46) (1345437 131 -39) (1375141 122 -47) (1419096 2294 -7) (1558850 2201 -6) (1703413 1921 -6) (1816547 2384 -6) (1998742 17 -41)],9717,8576,113.3045709,能行林行日你那行那我的心那么好不行一种爱罗强任汝芬的价值被严重低估,33,52,,,
2018-05-21-19-41-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_19_41_00\capaec26.pcm,-6,12771,12036,106.10668,[(418521 58 -47) (441512 577 -8) (518135 78 -33) (562109 19 -43) (574828 1 -46) (585178 677 -9) (675090 518 -12) (728517 0 -48) (764588 8 -46) (788056 391 -6) (873953 23 -45) (909584 375 -11) (1049079 154 -20) (1144592 276 -12) (1224328 556 -7) (1346557 94 -40) (1392650 175 -48) (1419945 2288 -7) (1559156 2219 -6) (1703654 1913 -6) (1817249 2353 -6) (1999566 18 -43)],9525,8576,111.0657649,能人赢行日我行有了我的心那么好不一种爱我想见你的价值被严重低估,31,52,,,
2018-05-21-19-42-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_19_42_00\capaec27.pcm,-6,12478,12036,103.6723164,[(417998 44 -44) (441443 570 -8) (518231 41 -42) (562471 19 -45) (574119 21 -44) (585495 403 -9) (615656 39 -46) (643972 0 -49) (675409 414 -15) (764802 75 -42) (788443 498 -6) (830828 25 -41) (908327 492 -13) (998535 0 -49) (1049729 144 -16) (1145312 260 -13) (1229174 449 -7) (1313742 54 -42) (1346967 33 -44) (1423205 2397 -7) (1559583 2195 -6) (1703581 1905 -6) (1816972 2391 -6) (1999969 9 -46)],9486,8576,110.6110075,能行一行如你我行啊那我的心里那么好不行一种爱好罗强任汝芬的价值被严重低估,36,52,,,
2018-05-21-19-43-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_19_43_00\capaec28.pcm,-6,12685,12036,105.3921569,[(188607 0 -49) (418433 38 -45) (441212 569 -8) (519796 14 -47) (574361 20 -42) (585045 674 -10) (675039 430 -10) (760896 97 -38) (787234 394 -6) (830848 46 -35) (874323 29 -43) (907177 302 -9) (1044779 251 -21) (1144150 236 -12) (1226531 508 -8) (1346037 63 -38) (1419066 2491 -8) (1558924 2213 -6) (1702032 1916 -6) (1816410 2368 -6) (1999778 26 -40)],9625,8576,112.2318097,能行只行晕我行啊我的心我想一种爱好我挑战真的挂被严重的,27,52,,,
2018-05-21-19-44-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_19_44_00\capaec29.pcm,-6,13244,12036,110.036557,[(419564 59 -43) (442130 578 -8) (519227 81 -36) (562123 51 -43) (575695 0 -48) (585754 696 -9) (675755 433 -11) (788667 403 -6) (819085 8 -47) (831991 25 -40) (875760 10 -45) (908337 465 -11) (1046233 227 -18) (1144968 246 -15) (1226218 538 -7) (1313401 46 -38) (1334535 366 -35) (1397486 13 -47) (1420702 2482 -7) (1560419 2216 -6) (1703793 1917 -6) (1817226 2365 -6) (2000684 19 -40)],9753,8576,113.724347,能行你行日不行如此我的心要搞好木有一种唉一群我想加你的价值被严重低估,34,52,,,
2018-05-21-19-45-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_19_45_00\capaec30.pcm,-6,13051,12036,108.4330342,[(420950 19 -46) (443124 588 -8) (520140 66 -40) (563974 25 -42) (587540 658 -10) (677384 429 -16) (730061 10 -44) (741030 10 -48) (762664 76 -42) (790245 395 -6) (832697 19 -43) (876386 12 -47) (911116 404 -13) (1051735 141 -18) (1146998 260 -10) (1226810 636 -7) (1316021 10 -48) (1348483 138 -41) (1422058 2449 -7) (1561388 2214 -6) (1705577 2119 -6) (1819730 2366 -6) (2001746 7 -45)],9622,8576,112.1968284,能行一行热你你行啊那我的心那么好不成一种爱好罗强任你的价值被严重低估,34,52,,,
2018-05-21-19-46-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_19_46_00\capaec31.pcm,-6,12415,12036,103.1488867,[(419783 40 -44) (442786 543 -8) (519800 57 -44) (564242 0 -49) (575681 8 -47) (586457 403 -10) (616393 29 -42) (676507 425 -14) (706770 8 -49) (765372 88 -40) (789698 384 -6) (818775 7 -46) (832019 36 -40) (874980 36 -44) (909548 417 -10) (998765 15 -46) (1050805 139 -17) (1076700 9 -47) (1146301 263 -9) (1227786 511 -8) (1346399 68 -42) (1361912 189 -33) (1421383 2284 -6) (1560979 2201 -6) (1705004 1915 -6) (1819015 2334 -6) (2128944 6 -48)],9594,8576,111.8703358,能行一行你老行啊有了我的心让他好不成一种爱罗强呢真的呢被人用呢,31,52,,,
2018-05-21-19-47-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_19_47_00\capaec32.pcm,-5,13066,12036,108.5576604,[(420317 18 -46) (442292 557 -8) (519797 61 -35) (564289 0 -49) (585813 687 -9) (676128 426 -12) (788643 392 -6) (832780 0 -48) (875992 15 -46) (909472 413 -11) (994107 116 -48) (1045510 246 -19) (1077060 58 -48) (1145181 249 -15) (1226315 548 -7) (1313573 43 -46) (1348869 73 -45) (1420804 2473 -7) (1559844 2215 -6) (1703227 1927 -5) (1816983 2399 -6) (2034741 11 -47) (2146853 139 -43)],9366,8576,109.2117537,能行苏宁行日我行如此我的心要的好不行一种爱我想见你的价值被严重呢,32,52,,,
2018-05-21-19-48-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_19_48_00\capaec33.pcm,-6,13103,12036,108.8650715,[(309979 119 -38) (420859 21 -46) (434441 737 -8) (519733 36 -40) (564014 18 -47) (575879 636 -10) (616713 54 -39) (676780 442 -11) (765638 19 -46) (789144 484 -6) (832334 41 -38) (909718 339 -11) (993477 44 -40) (1050987 142 -19) (1146166 228 -14) (1226490 552 -7) (1313587 79 -35) (1335257 6 -46) (1346043 137 -36) (1421029 2476 -7) (1560873 2212 -6) (1705256 1900 -6) (1818272 2381 -6)],9742,8576,113.5960821,能行一行老行计划那我的心要的好不航一种爱罗强战衣的话被严重呢,30,52,,,
2018-05-21-19-49-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_19_49_00\capaec34.pcm,-5,12804,12036,106.3808574,[(418927 74 -42) (443291 588 -8) (519513 68 -40) (563585 23 -42) (575562 18 -39) (587150 395 -10) (616378 56 -40) (676781 441 -12) (767792 43 -41) (790248 383 -6) (819268 2 -47) (832604 12 -44) (910705 584 -11) (994189 116 -46) (1051612 135 -17) (1146350 274 -10) (1231114 449 -8) (1314706 87 -36) (1347196 99 -38) (1421641 2455 -7) (1561366 2191 -5) (1705908 1900 -5) (1819172 2409 -6) (2001556 2 -49)],9552,8576,111.380597,能人一行如你老行啊有呢我的心里要的好不行一种爱一群罗讲了一通身的价值被严重低估,39,52,,,
2018-05-21-19-50-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_19_50_00\capaec35.pcm,-6,12719,12036,105.6746427,[(420385 28 -46) (442252 580 -8) (519934 78 -34) (564098 20 -45) (586401 689 -9) (676443 422 -11) (706736 0 -48) (788972 417 -6) (833019 18 -43) (875816 22 -42) (909588 432 -11) (1000119 0 -49) (1046712 232 -16) (1071062 194 -48) (1145733 280 -14) (1196729 17 -47) (1226763 530 -7) (1313920 70 -41) (1347478 73 -37) (1421265 2092 -7) (1541018 19 -44) (1560844 2206 -6) (1704331 1919 -6) (1818348 2368 -6) (2001442 13 -47)],9352,8576,109.0485075,能行只行我行啊那我的心好不横一种爱罗强贱你是某话局被严重呢,29,52,,,
2018-05-21-19-51-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_19_51_00\capaec36.pcm,-6,12741,12036,105.8574277,[(421131 18 -45) (442504 560 -8) (520590 63 -37) (586137 699 -11) (676772 418 -8) (788839 421 -6) (819879 7 -48) (832929 18 -42) (908851 374 -10) (1046445 253 -15) (1080935 0 -49) (1145678 232 -11) (1226550 547 -7) (1315801 23 -49) (1347782 97 -38) (1420871 2487 -8) (1560802 2202 -6) (1703333 1938 -6) (1817389 2384 -6)],9654,8576,112.5699627,能行你行晕那行啊如娜的心里要把我想一种爱我要给徐卓强站一天的话更严重,34,52,,,
2018-05-21-19-52-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_19_52_00\capaec37.pcm,-6,13243,12036,110.0282486,[(421004 48 -47) (443918 610 -8) (521430 282 -30) (565068 34 -45) (577834 913 -10) (677715 428 -11) (790460 408 -6) (834810 0 -48) (877809 13 -46) (911186 343 -14) (1001414 0 -49) (1047759 248 -18) (1147350 235 -12) (1229156 519 -7) (1315532 80 -39) (1349141 118 -39) (1377024 76 -45) (1417508 2397 -7) (1562423 2216 -6) (1706536 1904 -6) (1819658 2355 -6) (2003003 16 -43)],9474,8576,110.4710821,能人t有我行那我的心好木一种爱罗强站一天的话被严重,25,52,,,
2018-05-21-19-53-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_19_53_00\capaec38.pcm,-5,12511,12036,103.9464939,[(422551 18 -47) (444527 575 -8) (522979 28 -47) (565750 18 -45) (577596 16 -43) (588062 691 -10) (678692 415 -11) (788357 453 -6) (834425 30 -42) (877955 22 -44) (911620 355 -11) (1052563 143 -18) (1147783 267 -14) (1228338 557 -7) (1315810 67 -41) (1349138 50 -38) (1422850 2291 -7) (1562706 2201 -6) (1706325 1923 -6) (1819627 2377 -5) (2003026 14 -45)],9527,8576,111.0890858,能行一行晕老行计划由此我的心要往好处长一种爱我想见你真的挂被严重呢,33,52,,,
2018-05-21-19-54-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_19_54_00\capaec39.pcm,-6,13161,12036,109.3469591,[(421873 39 -45) (436308 742 -8) (522175 69 -34) (578010 0 -49) (587977 694 -9) (677904 431 -12) (731670 4 -47) (791108 402 -6) (821460 0 -49) (834646 18 -41) (878069 11 -47) (911478 382 -11) (996901 106 -49) (1048140 253 -17) (1079091 70 -48) (1147545 281 -12) (1228512 516 -7) (1315711 62 -40) (1336827 11 -45) (1350123 85 -38) (1422623 2496 -7) (1562719 2213 -7) (1706266 1906 -6) (1820652 2346 -6) (2002867 24 -40)],9685,8576,112.9314366,能行一行你是我行啊我的心你要吗我想一种爱好结局罗长子你的挂职被严重么,34,52,,,
2018-05-21-19-55-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_19_55_00\capaec40.pcm,-5,15594,12036,129.5613161,[(422228 45 -42) (446234 574 -8) (522318 66 -40) (566566 18 -48) (578308 18 -44) (589044 685 -10) (679647 437 -14) (766255 65 -39) (792640 382 -6) (835655 7 -47) (878752 18 -47) (913089 380 -12) (1001826 16 -46) (1053766 148 -22) (1138296 2686 -8) (1296859 25 -38) (1373865 28 -29) (1414651 2 -47) (1425519 5515 -5) (1700272 2107 -8) (1821213 2372 -6)],10873,8576,126.7840485,能行赢行热行嘛呢我的心那么好不行一种爱罗强健你的价值被严重,29,52,,,
2018-05-21-19-56-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_19_56_00\capaec41.pcm,-6,12887,12036,107.0704553,[(421573 78 -45) (444527 606 -8) (523006 2 -47) (566436 2 -48) (588234 680 -9) (679100 593 -17) (792674 368 -6) (834010 27 -39) (877954 22 -44) (912911 417 -12) (1050873 203 -14) (1148301 274 -9) (1228381 556 -7) (1317900 18 -42) (1350009 38 -42) (1423848 2501 -6) (1563587 2213 -6) (1709147 1879 -7) (1820764 2392 -6) (2003361 18 -43)],9770,8576,113.9225746,能人一行如你行啊如娜的心理要么好不行一种爱罗强任你图片的价值被严重低估,35,52,,,
2018-05-21-19-57-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_19_57_00\capaec42.pcm,-5,13062,12036,108.5244267,[(422910 29 -45) (444410 594 -8) (522911 69 -35) (578410 887 -10) (679287 424 -13) (767226 115 -38) (792055 396 -6) (835082 23 -38) (879152 12 -47) (912263 419 -12) (1002294 5 -49) (1050304 228 -18) (1147970 296 -12) (1231880 498 -8) (1350066 106 -37) (1377750 0 -49) (1393154 0 -49) (1423521 2473 -7) (1563346 2200 -5) (1707518 1910 -6) (1820698 2372 -6) (2004202 6 -47)],9607,8576,112.0219216,能人平行与老行啊那我的心你要把我强一种爱我想见你运动化被严重呢,31,52,,,
2018-05-21-19-58-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_19_58_00\capaec43.pcm,-6,12756,12036,105.9820538,[(423785 17 -45) (444835 578 -8) (523728 47 -43) (578415 642 -10) (620352 22 -47) (679896 413 -17) (744411 0 -49) (765651 33 -47) (792285 395 -6) (835650 32 -42) (879193 9 -47) (911449 454 -11) (1049426 276 -16) (1148517 283 -11) (1230456 523 -7) (1316625 72 -36) (1337426 25 -42) (1349407 129 -34) (1392961 0 -48) (1423673 2308 -7) (1563366 2223 -6) (1708031 1901 -6) (1820674 2369 -6) (2004647 5 -47)],9697,8576,113.0713619,能行你行用的行就怕那我的心要跑好不行一种爱罗强任你根本不具备严重,32,52,,,
2018-05-21-19-59-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_19_59_00\capaec44.pcm,-6,13065,12036,108.5493519,[(423960 23 -45) (445553 590 -8) (521952 89 -38) (567083 24 -44) (579080 619 -9) (619834 62 -40) (679424 459 -10) (747223 82 -45) (768336 65 -46) (792866 407 -6) (836054 14 -46) (879716 12 -48) (913363 403 -10) (1054281 137 -20) (1149381 273 -12) (1231320 498 -7) (1317397 104 -38) (1349766 124 -33) (1390583 2 -49) (1424390 2473 -6) (1564221 2206 -6) (1708938 1906 -6) (1821413 2373 -6) (2004493 26 -41) (2056971 94 -40)],9737,8576,113.5377799,能行给行愿有行如此我的心你要么好不行一种爱罗强任汝芬的病更严重,31,52,,,
2018-05-21-20-00-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_20_00_00\capaec45.pcm,-5,12781,12036,106.189764,[(423509 25 -46) (445389 592 -8) (524145 12 -49) (566905 19 -46) (579019 626 -10) (619372 72 -39) (679815 518 -14) (765353 157 -38) (790795 437 -6) (835820 31 -42) (878910 26 -46) (912140 383 -11) (1002598 10 -47) (1050835 215 -19) (1148805 294 -12) (1233635 446 -7) (1317717 57 -40) (1349541 75 -40) (1424220 2283 -7) (1563775 2214 -6) (1709056 1879 -7) (1821222 2410 -5)],9365,8576,109.2000933,能行赢行晕你的行啊那我的心你要的好不行一种爱也许是我想占你的价值被严重低估,37,52,,,
2018-05-21-20-01-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_20_01_00\capaec46.pcm,-6,13453,12036,111.7730143,[(139345 55 -46) (422869 77 -43) (445708 613 -8) (522599 76 -40) (568423 2 -48) (579615 924 -9) (680644 461 -15) (793564 628 -6) (879433 29 -43) (914033 417 -16) (1003287 12 -48) (1055010 161 -18) (1081091 6 -49) (1149548 283 -14) (1199737 0 -49) (1230243 538 -7) (1266389 0 -49) (1317816 70 -36) (1338774 6 -48) (1352144 88 -39) (1424933 2473 -8) (1564770 2218 -6) (1708816 1907 -6) (1822083 2364 -6) (2005041 18 -41) (2067657 27 -46)],9854,8576,114.9020522,能人一行还我行啊那我的心里要么好不行一种爱如何抢占一部分的价值被严重低估,36,52,,,
2018-05-21-20-02-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_20_02_00\capaec47.pcm,-6,13160,12036,109.3386507,[(200103 39 -46) (424078 43 -44) (446923 572 -8) (524127 73 -36) (568284 22 -43) (580021 20 -39) (590823 686 -10) (680835 431 -17) (734204 155 -48) (757429 0 -49) (769706 36 -41) (793679 418 -6) (823921 8 -46) (836864 31 -39) (879619 40 -42) (912845 405 -14) (997951 25 -47) (1051470 217 -17) (1149908 292 -11) (1233528 484 -7) (1266808 0 -49) (1318979 62 -39) (1339481 5 -48) (1351672 100 -38) (1406957 0 -49) (1425022 2482 -6) (1565090 2221 -6) (1709005 1912 -6) (1821990 2381 -6)],9777,8576,114.0041978,能行一行晕我行啊那我的心你要吗好不一种爱萝挑战你真的挂被严重,30,52,,,
2018-05-21-20-03-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_20_03_00\capaec48.pcm,-6,12790,12036,106.2645397,[(158016 108 -45) (378779 78 -47) (393528 4 -49) (423172 96 -44) (445994 645 -8) (524431 68 -36) (567956 19 -47) (579938 14 -45) (590432 690 -9) (680930 415 -19) (766468 95 -39) (793786 379 -6) (836821 26 -43) (881098 0 -49) (913848 371 -11) (943301 39 -44) (1003241 20 -47) (1055237 143 -19) (1150142 277 -12) (1234755 459 -8) (1319246 7 -48) (1351459 59 -38) (1425211 2286 -7) (1564898 2208 -6) (1709472 1912 -6) (1822341 2370 -6) (2005842 2 -49)],9666,8576,112.7098881,能行一行啥我行啊有了我的心你要么好不成一种爱罗强任你真的把脚被严重么,34,52,,,
2018-05-21-20-04-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_20_04_00\capaec49.pcm,-6,12729,12036,105.7577268,[(423516 56 -46) (446710 600 -8) (524126 67 -40) (568924 6 -47) (580177 18 -41) (591352 381 -11) (621045 55 -38) (680718 429 -12) (770012 89 -36) (790139 477 -6) (837125 16 -42) (880895 2 -48) (913405 470 -11) (997841 129 -46) (1051735 216 -17) (1150471 279 -9) (1182060 0 -49) (1230950 533 -7) (1351013 73 -41) (1425562 2042 -7) (1534641 197 -45) (1565351 2277 -7) (1709405 1906 -6) (1822523 2388 -6) (2005664 23 -45) (2083552 0 -49)],9168,8576,106.9029851,能人你行我行啊那我的心好恶一种唉罗长子有正的价值被严重呢,28,52,,,
2018-05-21-20-05-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_20_05_00\capaec50.pcm,-6,12607,12036,104.744101,[(425571 21 -46) (447698 598 -8) (525193 34 -40) (569622 1 -48) (591520 668 -10) (681965 418 -12) (794872 397 -6) (837392 21 -40) (880971 17 -48) (914396 422 -10) (1004143 17 -46) (1053122 197 -16) (1151044 288 -12) (1231122 551 -8) (1319963 43 -43) (1352487 134 -36) (1426514 2281 -7) (1566188 2219 -6) (1710538 1900 -6) (1823396 2380 -6)],9685,8576,112.9314366,能行你行你了行啊那我的心你要么好不成一种爱好一局我想见你我真的价值被严重低估,38,52,,,
2018-05-21-20-06-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_20_06_00\capaec51.pcm,-6,12973,12036,107.7849784,[(424673 58 -45) (446910 582 -8) (523078 96 -35) (567955 20 -45) (580124 12 -44) (590733 675 -8) (681297 411 -15) (772968 2 -48) (794213 391 -6) (836405 25 -40) (880076 22 -46) (914272 441 -11) (1055301 156 -18) (1150820 266 -16) (1230621 545 -7) (1351003 262 -35) (1425892 2473 -7) (1565366 2243 -6) (1709503 1909 -6) (1822907 2376 -6) (2005593 8 -45)],9651,8576,112.5349813,能行林行你我行啊那我的心你要么我曾一种爱罗强任汝芬的价值被严重低估,33,52,,,
2018-05-21-20-07-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_20_07_00\capaec52.pcm,-6,12704,12036,105.5500166,[(424948 35 -46) (439407 766 -8) (525638 26 -44) (568891 18 -49) (580789 18 -42) (591328 688 -10) (682146 423 -14) (769854 126 -37) (794930 398 -6) (824635 0 -49) (837655 19 -42) (881201 19 -45) (916272 394 -11) (1056523 140 -20) (1151103 274 -13) (1235899 445 -7) (1352427 43 -43) (1430710 2378 -7) (1566241 2208 -6) (1710365 1923 -6) (1824326 2347 -6) (2006537 16 -46)],9460,8576,110.3078358,能人题行如你老行话那我的心要么好不行一种爱罗强的你图片的价值被严重低估,35,52,,,
2018-05-21-20-08-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_20_08_00\capaec53.pcm,-5,12709,12036,105.5915587,[(173254 43 -43) (426131 18 -46) (447537 567 -8) (525296 31 -44) (581604 646 -11) (622733 34 -45) (681529 428 -9) (793901 414 -6) (838632 0 -49) (881545 11 -45) (914343 371 -13) (1051670 237 -15) (1150540 250 -12) (1231179 548 -8) (1353328 88 -40) (1426442 2478 -7) (1565733 2214 -5) (1708802 1933 -6) (1822561 2398 -6)],9320,8576,108.6753731,能人你行我的行啊有娜的心要把我当成一种爱罗强贱历君的化学被严重的,32,52,,,
2018-05-21-20-09-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_20_09_00\capaec54.pcm,-6,12444,12036,103.3898305,[(426937 22 -46) (448577 606 -8) (526093 70 -36) (569648 36 -43) (592952 681 -10) (682777 428 -17) (771169 38 -49) (796244 402 -6) (839397 10 -48) (882484 16 -47) (917949 375 -15) (1057686 138 -21) (1152840 269 -9) (1234250 504 -7) (1321620 18 -49) (1353192 161 -36) (1427693 2043 -7) (1536252 13 -44) (1567388 2322 -6) (1711493 1906 -7) (1824670 2362 -6) (2007581 24 -40)],9399,8576,109.5965485,能行一有我行啊有了我的心木有一种唉我想见你的价值被严重低估,29,52,,,
2018-05-21-20-10-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_20_10_00\capaec55.pcm,-5,12758,12036,105.9986707,[(425711 27 -46) (448689 585 -8) (525159 67 -37) (569351 18 -46) (581470 12 -45) (592210 671 -9) (682767 416 -19) (735313 4 -49) (772860 36 -44) (796008 369 -6) (837668 115 -37) (881528 19 -43) (916706 414 -11) (1057010 152 -15) (1151994 271 -9) (1233273 538 -7) (1321041 25 -41) (1352792 56 -42) (1431574 2373 -7) (1567102 2221 -5) (1711188 1898 -6) (1824511 2444 -6) (2006513 20 -41) (2058405 7 -47)],9356,8576,109.0951493,能人你行你我行啊有了我的心要痛好长一种唉一局罗强圈一分的价值被严重低估,35,52,,,
